label,fe,fe_ci_ll,fe_ci_ul,year,candidate,kind,move_start,move_end,matches_ai_move_filter,base_candidate,affine_intercept,affine_slope
1954.0,-0.133630992948826,-0.582106824732502,0.31484483883485,1954,raw_3_60,raw,3.0,60.0,all,,,
1955.0,0.0396575578498565,-0.436176084908084,0.515491200607797,1955,raw_3_60,raw,3.0,60.0,all,,,
1956.0,-0.256879247300154,-0.740117674758159,0.22635918015785,1956,raw_3_60,raw,3.0,60.0,all,,,
1957.0,0.0194254007398853,-0.38985188963922,0.428702691118991,1957,raw_3_60,raw,3.0,60.0,all,,,
1958.0,-0.128709404983191,-0.586161752241146,0.328742942274764,1958,raw_3_60,raw,3.0,60.0,all,,,
1959.0,-0.12733761943442,-0.553420962445415,0.298745723576575,1959,raw_3_60,raw,3.0,60.0,all,,,
1960.0,0.090705637927626,-0.311647725044904,0.493059000900156,1960,raw_3_60,raw,3.0,60.0,all,,,
1961.0,-0.166900015982531,-0.5964643708867,0.262664338921638,1961,raw_3_60,raw,3.0,60.0,all,,,
1962.0,-0.0838441244015318,-0.469965165262816,0.302276916459753,1962,raw_3_60,raw,3.0,60.0,all,,,
1963.0,-0.181406751093738,-0.585073341110424,0.222259838922949,1963,raw_3_60,raw,3.0,60.0,all,,,
1964.0,0.0078011322654431,-0.389578715386089,0.405180979916975,1964,raw_3_60,raw,3.0,60.0,all,,,
1965.0,0.0747634941519887,-0.325309323269005,0.474836311572982,1965,raw_3_60,raw,3.0,60.0,all,,,
1966.0,-0.0568850531277118,-0.455241978006758,0.341471871751334,1966,raw_3_60,raw,3.0,60.0,all,,,
1967.0,0.236879619104768,-0.188120692552389,0.661879930761926,1967,raw_3_60,raw,3.0,60.0,all,,,
1968.0,0.129239951781543,-0.276619996158315,0.5350998997214,1968,raw_3_60,raw,3.0,60.0,all,,,
1969.0,-0.0584452476612968,-0.469380662864648,0.352490167542054,1969,raw_3_60,raw,3.0,60.0,all,,,
1970.0,-0.198162782477045,-0.619007730640993,0.222682165686903,1970,raw_3_60,raw,3.0,60.0,all,,,
1971.0,-0.0378914729970856,-0.444872380054944,0.369089434060773,1971,raw_3_60,raw,3.0,60.0,all,,,
1972.0,0.113568392109058,-0.28680514271364,0.513941926931755,1972,raw_3_60,raw,3.0,60.0,all,,,
1973.0,-0.028602302968299,-0.421266153287745,0.364061547351147,1973,raw_3_60,raw,3.0,60.0,all,,,
1974.0,0.0702474099670959,-0.317222778370955,0.457717598305146,1974,raw_3_60,raw,3.0,60.0,all,,,
1975.0,0.103988804407303,-0.285111564259298,0.493089173073903,1975,raw_3_60,raw,3.0,60.0,all,,,
1976.0,-0.056761479006362,-0.438132841901771,0.324609883889047,1976,raw_3_60,raw,3.0,60.0,all,,,
1977.0,-0.0477054098791559,-0.429543452659163,0.334132632900852,1977,raw_3_60,raw,3.0,60.0,all,,,
1978.0,0.0703620705052482,-0.305961070052551,0.446685211063048,1978,raw_3_60,raw,3.0,60.0,all,,,
1979.0,0.0915111177744464,-0.285379662336298,0.468401897885191,1979,raw_3_60,raw,3.0,60.0,all,,,
1980.0,0.0161830501322022,-0.365871806913313,0.398237907177717,1980,raw_3_60,raw,3.0,60.0,all,,,
1981.0,0.0816159822796245,-0.304236969362092,0.467468933921341,1981,raw_3_60,raw,3.0,60.0,all,,,
1982.0,0.0477978300673593,-0.338072392853153,0.433668052987871,1982,raw_3_60,raw,3.0,60.0,all,,,
1983.0,0.198277741515459,-0.18251186500836,0.579067348039277,1983,raw_3_60,raw,3.0,60.0,all,,,
1984.0,0.0559298232417704,-0.331508670981803,0.443368317465344,1984,raw_3_60,raw,3.0,60.0,all,,,
1985.0,0.0156792398013412,-0.366381179569591,0.397739659172273,1985,raw_3_60,raw,3.0,60.0,all,,,
1986.0,0.119410593955295,-0.257822270160278,0.496643458070867,1986,raw_3_60,raw,3.0,60.0,all,,,
1987.0,0.105701555512592,-0.272699917056145,0.484103028081329,1987,raw_3_60,raw,3.0,60.0,all,,,
1988.0,0.0625399187578302,-0.309892307822044,0.434972145337705,1988,raw_3_60,raw,3.0,60.0,all,,,
1989.0,-0.02113241302045,-0.399661875039952,0.357397048999052,1989,raw_3_60,raw,3.0,60.0,all,,,
1990.0,-0.015328160994485,-0.392996256914006,0.362339934925036,1990,raw_3_60,raw,3.0,60.0,all,,,
1991.0,-0.0267284660367553,-0.401156546227072,0.347699614153561,1991,raw_3_60,raw,3.0,60.0,all,,,
1992.0,0.0071904546991879,-0.372790146965782,0.387171056364158,1992,raw_3_60,raw,3.0,60.0,all,,,
1993.0,-0.124829966414698,-0.505131234396581,0.255471301567185,1993,raw_3_60,raw,3.0,60.0,all,,,
1994.0,-0.0487697182715622,-0.429263162825218,0.331723726282094,1994,raw_3_60,raw,3.0,60.0,all,,,
1995.0,0.0048552068715007,-0.37232826764548,0.382038681388482,1995,raw_3_60,raw,3.0,60.0,all,,,
1996.0,0.0073858335712307,-0.368288751050657,0.383060418193118,1996,raw_3_60,raw,3.0,60.0,all,,,
1997.0,-0.0087081396419376,-0.384406548042448,0.366990268758572,1997,raw_3_60,raw,3.0,60.0,all,,,
1998.0,-0.008709767989302,-0.384171855290536,0.366752319311932,1998,raw_3_60,raw,3.0,60.0,all,,,
1999.0,0.0738291623858169,-0.303943109005314,0.451601433776947,1999,raw_3_60,raw,3.0,60.0,all,,,
2000.0,-0.0152554095674194,-0.392217289298194,0.361706470163355,2000,raw_3_60,raw,3.0,60.0,all,,,
2001.0,0.0084163752519137,-0.369772790261323,0.38660554076515,2001,raw_3_60,raw,3.0,60.0,all,,,
2002.0,0.100443719261366,-0.27422369483601,0.475111133358742,2002,raw_3_60,raw,3.0,60.0,all,,,
2003.0,0.0529300547717461,-0.321407376430544,0.427267485974036,2003,raw_3_60,raw,3.0,60.0,all,,,
2004.0,0.0801385688856542,-0.294165944230604,0.454443082001912,2004,raw_3_60,raw,3.0,60.0,all,,,
2005.0,-0.0237712179482147,-0.40020627073818,0.35266383484175,2005,raw_3_60,raw,3.0,60.0,all,,,
2006.0,0.157028793263448,-0.218320462245038,0.532378048771935,2006,raw_3_60,raw,3.0,60.0,all,,,
2007.0,0.0870024486867586,-0.286987182538785,0.460992079912302,2007,raw_3_60,raw,3.0,60.0,all,,,
2008.0,0.179245204371293,-0.194427168051356,0.552917576793942,2008,raw_3_60,raw,3.0,60.0,all,,,
2009.0,0.186977892961457,-0.187015932045548,0.560971717968463,2009,raw_3_60,raw,3.0,60.0,all,,,
2010.0,0.0871487449695046,-0.287136053459883,0.461433543398892,2010,raw_3_60,raw,3.0,60.0,all,,,
2011.0,0.0983290976781774,-0.274577611421213,0.471235806777567,2011,raw_3_60,raw,3.0,60.0,all,,,
2012.0,0.121861967854909,-0.251026783444398,0.494750719154216,2012,raw_3_60,raw,3.0,60.0,all,,,
2013.0,0.0852882572080287,-0.28783594602352,0.458412460439577,2013,raw_3_60,raw,3.0,60.0,all,,,
2014.0,0.147042917024182,-0.225819574284602,0.519905408332965,2014,raw_3_60,raw,3.0,60.0,all,,,
2015.0,0.223840389156551,-0.148632120438982,0.596312898752084,2015,raw_3_60,raw,3.0,60.0,all,,,
2016.0,0.1852245834769,-0.186767432221357,0.557216599175158,2016,raw_3_60,raw,3.0,60.0,all,,,
2017.0,0.345251438411452,-0.0261733996453097,0.716676276468215,2017,raw_3_60,raw,3.0,60.0,all,,,
2018.0,0.683329974068428,0.31233904048947,1.05432090764739,2018,raw_3_60,raw,3.0,60.0,all,,,
2019.0,0.824714701934686,0.45356047107816,1.19586893279121,2019,raw_3_60,raw,3.0,60.0,all,,,
2020.0,0.85459484058671,0.483194962061468,1.22599471911195,2020,raw_3_60,raw,3.0,60.0,all,,,
2021.0,0.931610057189899,0.561043669180856,1.30217644519894,2021,raw_3_60,raw,3.0,60.0,all,,,
1951.0,0.118277802292569,-0.324823852864287,0.561379457449424,1951,raw_4_60,raw,4.0,60.0,all,,,
1952.0,-0.225136039852631,-0.674484579351375,0.224212499646112,1952,raw_4_60,raw,4.0,60.0,all,,,
1953.0,-0.0120157258460214,-0.446018815860043,0.421987364168,1953,raw_4_60,raw,4.0,60.0,all,,,
1954.0,-0.167060145736592,-0.628098769886166,0.293978478412982,1954,raw_4_60,raw,4.0,60.0,all,,,
1955.0,0.0281404672636065,-0.458411607655018,0.514692542182231,1955,raw_4_60,raw,4.0,60.0,all,,,
1956.0,-0.294719443573351,-0.788743615569557,0.199304728422856,1956,raw_4_60,raw,4.0,60.0,all,,,
1957.0,-0.003939474411676,-0.4197653120835,0.411886363260148,1957,raw_4_60,raw,4.0,60.0,all,,,
1958.0,-0.140796654148336,-0.611814048832211,0.330220740535539,1958,raw_4_60,raw,4.0,60.0,all,,,
1959.0,-0.128671745677504,-0.563522363194826,0.306178871839817,1959,raw_4_60,raw,4.0,60.0,all,,,
1960.0,0.0955588739740881,-0.313689208433058,0.504806956381235,1960,raw_4_60,raw,4.0,60.0,all,,,
1961.0,-0.210008694489254,-0.648965952609951,0.228948563631442,1961,raw_4_60,raw,4.0,60.0,all,,,
1962.0,-0.0831793704306272,-0.478625097136799,0.312266356275545,1962,raw_4_60,raw,4.0,60.0,all,,,
1963.0,-0.1794368896145,-0.591613359006423,0.232739579777424,1963,raw_4_60,raw,4.0,60.0,all,,,
1964.0,7.03784012881008e-05,-0.408345325163814,0.408486081966391,1964,raw_4_60,raw,4.0,60.0,all,,,
1965.0,0.0684158981337679,-0.338753048125414,0.475584844392949,1965,raw_4_60,raw,4.0,60.0,all,,,
1966.0,-0.0600195195453562,-0.464894121280668,0.344855082189956,1966,raw_4_60,raw,4.0,60.0,all,,,
1967.0,0.251271450640395,-0.181955583468584,0.684498484749373,1967,raw_4_60,raw,4.0,60.0,all,,,
1968.0,0.130540838078458,-0.284978676758979,0.546060352915895,1968,raw_4_60,raw,4.0,60.0,all,,,
1969.0,-0.0591029257673926,-0.477768362224759,0.359562510689973,1969,raw_4_60,raw,4.0,60.0,all,,,
1970.0,-0.209244264306717,-0.637903525095492,0.219414996482058,1970,raw_4_60,raw,4.0,60.0,all,,,
1971.0,-0.0665832209798557,-0.482893834907291,0.34972739294758,1971,raw_4_60,raw,4.0,60.0,all,,,
1972.0,0.102780473132068,-0.30388528044123,0.509446226705366,1972,raw_4_60,raw,4.0,60.0,all,,,
1973.0,-0.0539222405640058,-0.455056811381339,0.347212330253327,1973,raw_4_60,raw,4.0,60.0,all,,,
1974.0,0.0512524409191761,-0.342644560055738,0.44514944189409,1974,raw_4_60,raw,4.0,60.0,all,,,
1975.0,0.0828139370076468,-0.312646169634641,0.478274043649934,1975,raw_4_60,raw,4.0,60.0,all,,,
1976.0,-0.0918795043798602,-0.482247320963265,0.298488312203544,1976,raw_4_60,raw,4.0,60.0,all,,,
1977.0,-0.0610902426891127,-0.449887696825265,0.32770721144704,1977,raw_4_60,raw,4.0,60.0,all,,,
1978.0,0.0546536030456544,-0.328520806780574,0.437828012871883,1978,raw_4_60,raw,4.0,60.0,all,,,
1979.0,0.0871327279090399,-0.295815425538968,0.470080881357048,1979,raw_4_60,raw,4.0,60.0,all,,,
1980.0,0.0055608648105111,-0.383635225199486,0.394756954820509,1980,raw_4_60,raw,4.0,60.0,all,,,
1981.0,0.0677411433360644,-0.325704913562288,0.461187200234417,1981,raw_4_60,raw,4.0,60.0,all,,,
1982.0,0.02979760915476,-0.362939591348535,0.422534809658055,1982,raw_4_60,raw,4.0,60.0,all,,,
1983.0,0.192242816578536,-0.196396421805863,0.580882054962935,1983,raw_4_60,raw,4.0,60.0,all,,,
1984.0,0.0367332844434049,-0.357860436121372,0.431327005008182,1984,raw_4_60,raw,4.0,60.0,all,,,
1985.0,0.0006558220814067,-0.389412537132275,0.390724181295088,1985,raw_4_60,raw,4.0,60.0,all,,,
1986.0,0.112844865098454,-0.270681969995459,0.496371700192367,1986,raw_4_60,raw,4.0,60.0,all,,,
1987.0,0.0767373366191915,-0.309641693559067,0.46311636679745,1987,raw_4_60,raw,4.0,60.0,all,,,
1988.0,0.0282409444927183,-0.351826291543029,0.408308180528465,1988,raw_4_60,raw,4.0,60.0,all,,,
1989.0,-0.0484978152945872,-0.433659612581929,0.336663981992755,1989,raw_4_60,raw,4.0,60.0,all,,,
1990.0,-0.0432213769054182,-0.427885088397681,0.341442334586844,1990,raw_4_60,raw,4.0,60.0,all,,,
1991.0,-0.0571513882401999,-0.438540837059356,0.324238060578956,1991,raw_4_60,raw,4.0,60.0,all,,,
1992.0,-0.0196856952134937,-0.406564948160818,0.36719355773383,1992,raw_4_60,raw,4.0,60.0,all,,,
1993.0,-0.156087559513909,-0.543581256659244,0.231406137631426,1993,raw_4_60,raw,4.0,60.0,all,,,
1994.0,-0.0752348166290278,-0.46247789546564,0.312008262207584,1994,raw_4_60,raw,4.0,60.0,all,,,
1995.0,-0.0320753853164024,-0.41602282173376,0.351872051100955,1995,raw_4_60,raw,4.0,60.0,all,,,
1996.0,-0.0214165892430071,-0.403830862185702,0.360997683699688,1996,raw_4_60,raw,4.0,60.0,all,,,
1997.0,-0.0242761625950704,-0.406815751850312,0.358263426660171,1997,raw_4_60,raw,4.0,60.0,all,,,
1998.0,-0.0246092208590313,-0.406587060448859,0.357368618730796,1998,raw_4_60,raw,4.0,60.0,all,,,
1999.0,0.0607796714828832,-0.323726400102587,0.445285743068353,1999,raw_4_60,raw,4.0,60.0,all,,,
2000.0,-0.0249288240319307,-0.408482765535815,0.358625117471953,2000,raw_4_60,raw,4.0,60.0,all,,,
2001.0,-0.0149416361773661,-0.400160435470525,0.370277163115793,2001,raw_4_60,raw,4.0,60.0,all,,,
2002.0,0.0962878676783574,-0.28500708656893,0.477582821925644,2002,raw_4_60,raw,4.0,60.0,all,,,
2003.0,0.0398578073154947,-0.341365880795529,0.421081495426518,2003,raw_4_60,raw,4.0,60.0,all,,,
2004.0,0.0718654809155181,-0.309195784115011,0.452926745946047,2004,raw_4_60,raw,4.0,60.0,all,,,
2005.0,-0.0392424798564416,-0.422352340444804,0.343867380731921,2005,raw_4_60,raw,4.0,60.0,all,,,
2006.0,0.151736516769876,-0.229708324851202,0.533181358390954,2006,raw_4_60,raw,4.0,60.0,all,,,
2007.0,0.0755039836470265,-0.305179351868549,0.456187319162602,2007,raw_4_60,raw,4.0,60.0,all,,,
2008.0,0.170758574482882,-0.209639850815219,0.551156999780983,2008,raw_4_60,raw,4.0,60.0,all,,,
2009.0,0.174049771260116,-0.206683255882171,0.554782798402403,2009,raw_4_60,raw,4.0,60.0,all,,,
2010.0,0.0781926668036257,-0.302823043161028,0.459208376768279,2010,raw_4_60,raw,4.0,60.0,all,,,
2011.0,0.0809247263592666,-0.298551269301678,0.460400722020211,2011,raw_4_60,raw,4.0,60.0,all,,,
2012.0,0.113442897533892,-0.266109971085478,0.492995766153262,2012,raw_4_60,raw,4.0,60.0,all,,,
2013.0,0.0808809309257445,-0.298894688093265,0.460656549944754,2013,raw_4_60,raw,4.0,60.0,all,,,
2014.0,0.147753402715563,-0.231839620275068,0.527346425706194,2014,raw_4_60,raw,4.0,60.0,all,,,
2015.0,0.224712781261739,-0.154450369762126,0.603875932285604,2015,raw_4_60,raw,4.0,60.0,all,,,
2016.0,0.187019355137897,-0.191623101879347,0.565661812155142,2016,raw_4_60,raw,4.0,60.0,all,,,
2017.0,0.359900035536453,-0.0181569242423984,0.737956995315303,2017,raw_4_60,raw,4.0,60.0,all,,,
2018.0,0.702482535943481,0.324870082990725,1.08009498889624,2018,raw_4_60,raw,4.0,60.0,all,,,
2019.0,0.851193978705608,0.473364226232162,1.22902373117905,2019,raw_4_60,raw,4.0,60.0,all,,,
2020.0,0.883941206661402,0.505928079836544,1.26195433348626,2020,raw_4_60,raw,4.0,60.0,all,,,
2021.0,0.959882976211508,0.582704887953211,1.33706106446981,2021,raw_4_60,raw,4.0,60.0,all,,,
1951.0,0.126400587424593,-0.320649397143875,0.57345057199306,1951,raw_5_60,raw,5.0,60.0,all,,,
1952.0,-0.192876788280118,-0.650296545313903,0.264542968753668,1952,raw_5_60,raw,5.0,60.0,all,,,
1953.0,-0.011671324748263,-0.460693027104444,0.437350377607918,1953,raw_5_60,raw,5.0,60.0,all,,,
1954.0,-0.120616174983443,-0.5798268239089,0.338594473942014,1954,raw_5_60,raw,5.0,60.0,all,,,
1955.0,0.0354626038145542,-0.456424863677278,0.527350071306386,1955,raw_5_60,raw,5.0,60.0,all,,,
1956.0,-0.280831142368095,-0.786770012831082,0.225107728094892,1956,raw_5_60,raw,5.0,60.0,all,,,
1957.0,0.0289246226004778,-0.395792585379419,0.453641830580374,1957,raw_5_60,raw,5.0,60.0,all,,,
1958.0,-0.130197813343601,-0.611630340366638,0.351234713679435,1958,raw_5_60,raw,5.0,60.0,all,,,
1959.0,-0.123823792201905,-0.566335453395196,0.318687868991386,1959,raw_5_60,raw,5.0,60.0,all,,,
1960.0,0.0779002650083905,-0.338990512562848,0.494791042579629,1960,raw_5_60,raw,5.0,60.0,all,,,
1961.0,-0.199742803018444,-0.643038618824295,0.243553012787406,1961,raw_5_60,raw,5.0,60.0,all,,,
1962.0,-0.0958003767145946,-0.497463587585251,0.305862834156061,1962,raw_5_60,raw,5.0,60.0,all,,,
1963.0,-0.174325553324373,-0.596535318327062,0.247884211678315,1963,raw_5_60,raw,5.0,60.0,all,,,
1964.0,0.0008397228506086,-0.412724083460285,0.414403529161503,1964,raw_5_60,raw,5.0,60.0,all,,,
1965.0,0.104604795301561,-0.308754098192206,0.517963688795328,1965,raw_5_60,raw,5.0,60.0,all,,,
1966.0,-0.0553831701570421,-0.466542531148923,0.355776190834839,1966,raw_5_60,raw,5.0,60.0,all,,,
1967.0,0.301631505298319,-0.136766279753649,0.740029290350286,1967,raw_5_60,raw,5.0,60.0,all,,,
1968.0,0.17533530233345,-0.245473819523058,0.596144424189957,1968,raw_5_60,raw,5.0,60.0,all,,,
1969.0,0.0055923108321566,-0.418808639866561,0.429993261530874,1969,raw_5_60,raw,5.0,60.0,all,,,
1970.0,-0.172418506190824,-0.607289020015706,0.262452007634059,1970,raw_5_60,raw,5.0,60.0,all,,,
1971.0,-0.058924777741766,-0.482029295906324,0.364179740422792,1971,raw_5_60,raw,5.0,60.0,all,,,
1972.0,0.0958731841907571,-0.315820647635839,0.507567016017353,1972,raw_5_60,raw,5.0,60.0,all,,,
1973.0,-0.0403869621935881,-0.446284863957572,0.365510939570396,1973,raw_5_60,raw,5.0,60.0,all,,,
1974.0,0.0607637533130948,-0.339628587906756,0.461156094532945,1974,raw_5_60,raw,5.0,60.0,all,,,
1975.0,0.0962611658050604,-0.306843138259548,0.499365469869669,1975,raw_5_60,raw,5.0,60.0,all,,,
1976.0,-0.0902002547705593,-0.485715292347372,0.305314782806253,1976,raw_5_60,raw,5.0,60.0,all,,,
1977.0,-0.0550733874528161,-0.446803138787497,0.336656363881865,1977,raw_5_60,raw,5.0,60.0,all,,,
1978.0,0.0700257325610992,-0.319299114254077,0.459350579376276,1978,raw_5_60,raw,5.0,60.0,all,,,
1979.0,0.0936766746371937,-0.293724119629132,0.48107746890352,1979,raw_5_60,raw,5.0,60.0,all,,,
1980.0,0.0096326851490498,-0.38444182761603,0.40370719791413,1980,raw_5_60,raw,5.0,60.0,all,,,
1981.0,0.0733227648639755,-0.325562324063907,0.472207853791858,1981,raw_5_60,raw,5.0,60.0,all,,,
1982.0,0.0239221540401638,-0.374115141844235,0.421959449924562,1982,raw_5_60,raw,5.0,60.0,all,,,
1983.0,0.199738079525026,-0.193748892608675,0.593225051658726,1983,raw_5_60,raw,5.0,60.0,all,,,
1984.0,0.0379914287177189,-0.361187893522946,0.437170750958384,1984,raw_5_60,raw,5.0,60.0,all,,,
1985.0,-0.0068076309174841,-0.401611984725124,0.387996722890155,1985,raw_5_60,raw,5.0,60.0,all,,,
1986.0,0.108411002410908,-0.279958044474445,0.49678004929626,1986,raw_5_60,raw,5.0,60.0,all,,,
1987.0,0.0652508668133474,-0.326261115639632,0.456762849266327,1987,raw_5_60,raw,5.0,60.0,all,,,
1988.0,0.0224921480154474,-0.362168690313226,0.40715298634412,1988,raw_5_60,raw,5.0,60.0,all,,,
1989.0,-0.0650421285514404,-0.455723403626754,0.325639146523873,1989,raw_5_60,raw,5.0,60.0,all,,,
1990.0,-0.0614037510618812,-0.451170669768276,0.328363167644513,1990,raw_5_60,raw,5.0,60.0,all,,,
1991.0,-0.0764135186011855,-0.462672712620884,0.309845675418512,1991,raw_5_60,raw,5.0,60.0,all,,,
1992.0,-0.0379699194681554,-0.429449676118263,0.353509837181952,1992,raw_5_60,raw,5.0,60.0,all,,,
1993.0,-0.169925099851046,-0.561648151245504,0.221797951543412,1993,raw_5_60,raw,5.0,60.0,all,,,
1994.0,-0.0920631593445551,-0.483864861311985,0.299738542622875,1994,raw_5_60,raw,5.0,60.0,all,,,
1995.0,-0.0468368553525787,-0.435498580528923,0.341824869823766,1995,raw_5_60,raw,5.0,60.0,all,,,
1996.0,-0.0329705584205703,-0.419838922735774,0.353897805894634,1996,raw_5_60,raw,5.0,60.0,all,,,
1997.0,-0.0492878238109492,-0.436634751181269,0.338059103559371,1997,raw_5_60,raw,5.0,60.0,all,,,
1998.0,-0.0386873524424361,-0.425615234080678,0.348240529195806,1998,raw_5_60,raw,5.0,60.0,all,,,
1999.0,0.0464406030680036,-0.342714781484653,0.435595987620661,1999,raw_5_60,raw,5.0,60.0,all,,,
2000.0,-0.0361369020167998,-0.424461499475353,0.352187695441753,2000,raw_5_60,raw,5.0,60.0,all,,,
2001.0,-0.0208105933397715,-0.410903300847747,0.369282114168204,2001,raw_5_60,raw,5.0,60.0,all,,,
2002.0,0.088702238431223,-0.297499642453143,0.474904119315589,2002,raw_5_60,raw,5.0,60.0,all,,,
2003.0,0.0321780175210185,-0.353843681978693,0.41819971702073,2003,raw_5_60,raw,5.0,60.0,all,,,
2004.0,0.0612418324915889,-0.324413710578995,0.446897375562173,2004,raw_5_60,raw,5.0,60.0,all,,,
2005.0,-0.045310027751892,-0.43318714086149,0.342567085357706,2005,raw_5_60,raw,5.0,60.0,all,,,
2006.0,0.154216180505538,-0.232056145845122,0.540488506856197,2006,raw_5_60,raw,5.0,60.0,all,,,
2007.0,0.0815074135819372,-0.303564184157987,0.466579011321862,2007,raw_5_60,raw,5.0,60.0,all,,,
2008.0,0.163114072450952,-0.222071194263932,0.548299339165836,2008,raw_5_60,raw,5.0,60.0,all,,,
2009.0,0.162304909030688,-0.22312300623226,0.547732824293636,2009,raw_5_60,raw,5.0,60.0,all,,,
2010.0,0.0640851953283291,-0.321445449310491,0.44961583996715,2010,raw_5_60,raw,5.0,60.0,all,,,
2011.0,0.0670961762306103,-0.317136174095252,0.451328526556473,2011,raw_5_60,raw,5.0,60.0,all,,,
2012.0,0.0933500380615053,-0.290850091726204,0.477550167849214,2012,raw_5_60,raw,5.0,60.0,all,,,
2013.0,0.0780184164443718,-0.306238343484373,0.462275176373116,2013,raw_5_60,raw,5.0,60.0,all,,,
2014.0,0.142729549023984,-0.241502766408234,0.526961864456202,2014,raw_5_60,raw,5.0,60.0,all,,,
2015.0,0.223756879760025,-0.16004234501264,0.60755610453269,2015,raw_5_60,raw,5.0,60.0,all,,,
2016.0,0.176220691668153,-0.207115052834093,0.559556436170398,2016,raw_5_60,raw,5.0,60.0,all,,,
2017.0,0.376385701228578,-0.0063817636533251,0.759153166110481,2017,raw_5_60,raw,5.0,60.0,all,,,
2018.0,0.723489346162554,0.34121889446662,1.10575979785849,2018,raw_5_60,raw,5.0,60.0,all,,,
2019.0,0.878435380852472,0.495913885829537,1.26095687587541,2019,raw_5_60,raw,5.0,60.0,all,,,
2020.0,0.913532997179143,0.530654578836671,1.29641141552162,2020,raw_5_60,raw,5.0,60.0,all,,,
2021.0,0.994213298226988,0.612246334039531,1.37618026241445,2021,raw_5_60,raw,5.0,60.0,all,,,
1951.0,0.142542638290409,-0.320626836918677,0.605712113499496,1951,raw_6_60,raw,6.0,60.0,all,,,
1952.0,-0.176572302790999,-0.6365106044135,0.283365998831502,1952,raw_6_60,raw,6.0,60.0,all,,,
1953.0,0.0194212141471992,-0.430189812170699,0.469032240465097,1953,raw_6_60,raw,6.0,60.0,all,,,
1954.0,-0.147162341114738,-0.615220072877628,0.320895390648153,1954,raw_6_60,raw,6.0,60.0,all,,,
1955.0,0.0680213546665426,-0.433573060919887,0.569615770252972,1955,raw_6_60,raw,6.0,60.0,all,,,
1956.0,-0.325038307205858,-0.828557815481421,0.178481201069706,1956,raw_6_60,raw,6.0,60.0,all,,,
1957.0,0.0308686648387845,-0.396587970740767,0.458325300418336,1957,raw_6_60,raw,6.0,60.0,all,,,
